ESTADO;CÓDIGO;CONCATENADO2;DESC. COMPONENTE;CLASSE;GRUPO;FORNECEDOR;CUSTO UND (ATUAL);CUSTO TOTAL (ATUAL);MÊS;ANO;CUSTO TOTAL (NA COMPRA);MÊS/ANO
MS;2701040009;MS2701040009;FILME STRETCH POLIETILENO 500X0023;FILME;STRETCH;GERAL;22,85;86830;AGO;2026;86830;01/08/2026
PR;2701040009;PR2701040009;FILME STRETCH POLIETILENO 500X0023;FILME;STRETCH;GERAL;20;56000;AGO;2026;56000;01/08/2026
PR2;2701040009;PR22701040009;FILME STRETCH POLIETILENO 500X0023;FILME;STRETCH;GERAL;20;40000;AGO;2026;40000;01/08/2026
MS;2701040009;MS2701040009;FILME STRETCH POLIETILENO 500X0023;FILME;STRETCH;GERAL;22,85;34275;OUT;2026;34275;01/10/2026
PR2;2701040009;PR22701040009;FILME STRETCH POLIETILENO 500X0023;FILME;STRETCH;GERAL;20;50000;OUT;2026;50000;01/10/2026
PA;10090290;PA10090290;PREMIX ENERG EMULVIT 8942 ADM;CONCENT./KITs;C.ENERGETICO;QUANTIQ;26,8;5360;AGO;2026;5360;01/08/2026
PR2;2701040034;PR22701040034;FILME TERMO ENCOLHIVEL 300 MM X 0,04 (PRÓPRIO);FILME;REFRI;GERAL;23,575;117875;JUL;2026;117875;01/07/2026
PR2;2701040034;PR22701040034;FILME TERMO ENCOLHIVEL 300 MM X 0,04 (PRÓPRIO);FILME;REFRI;GERAL;23,575;94300;OUT;2026;94300;01/10/2026
PR;2801010090;PR2801010090;ROT SLEE NOCH LIMAO 270ML - IND;ROTULO;SLEEVE;GERAL;0,12;30000;AGO;2026;30000;01/08/2026
PR;2801010092;PR2801010092;ROT SLEE NOCH MELANCIA E MORAN 270ML-IND;ROTULO;SLEEVE;GERAL;0,12;30000;AGO;2026;30000;01/08/2026
MS;2701010119;MS2701010119;ROTULO BAMBOA TRADICIONAL VODKA;ROTULO;ADESIVO;GERAL;0,077;23100;AGO;2026;23100;01/08/2026
SP;2801010068;SP2801010068;ROTULO BOPP AGUA S/ GAS HIDRATAR 500ML IND                                      ;ROTULO;BOPP;GERAL;0,01056;31680;AGO;2026;31680;01/08/2026
PR;2801010069;PR2801010069;ROTULO CACHACA CAIDEIRA 450ML - IND;ROTULO;BOPP;ELLOFLEX;0,0157;3140;AGO;2026;3140;01/08/2026
PA;11080232;PA11080232;ROTULO FURIOSO 250ML - IND;ROTULO;SLEEVE-PA;CCL;0,06581;16452,5;AGO;2026;16452,5;01/08/2026
PR;2801010099;PR2801010099;ROTULO FURIOSO 250ML - IND;ROTULO;SLEEVE;GERAL;0,050377;50377;AGO;2026;50377;01/08/2026
MS;2701010191;MS2701010191;ROTULO FURIOSO 2L;ROTULO;SLEEVE;CCL;0,2062;51550;AGO;2026;51550;01/08/2026
PR;2801010100;PR2801010100;ROTULO FURIOSO 2L - IND;ROTULO;SLEEVE;CCL;0,2062;20620;AGO;2026;20620;01/08/2026
PR;2801010098;PR2801010098;ROTULO FURIOSO MELANCIA E MORANGO 2L IND;ROTULO;SLEEVE;CCL;0,2062;41240;AGO;2026;41240;01/08/2026
MS;2701010184;MS2701010184;ROTULO FURIOSO MELAO 2L;ROTULO;SLEEVE;CCL;0,2062;10310;AGO;2026;10310;01/08/2026
PR;2801010096;PR2801010096;ROTULO FURIOSO MELAO 2L - IND;ROTULO;SLEEVE;CCL;0,2062;30930;AGO;2026;30930;01/08/2026
PA;11080242;PA11080242;RÓTULO MICOS COLA 200ML;ROTULO;BOPP-PA;GERAL;0,0059;2950;AGO;2026;2950;01/08/2026
PA;11080251;PA11080251;ROTULO MICOS LARANJA 2L;ROTULO;BOPP-PA;GERAL;0,04163;12489;AGO;2026;12489;01/08/2026
PA;11080245;PA11080245;RÓTULO MICOS GUARANA 2,5L;ROTULO;BOPP-PA;GERAL;0,03395;13580;AGO;2026;13580;01/08/2026
MS;2701010161;MS2701010161;ROTULO TERNURA TUBAINA 2L;ROTULO;BOPP;GERAL;0,0355;3550;AGO;2026;3550;01/08/2026
PR;2701010161;PR2701010161;ROTULO TERNURA TUBAINA 2L;ROTULO;BOPP;GERAL;0,0355;7100;AGO;2026;7100;01/08/2026
PR;2701010163;PR2701010163;ROTULO TUBA JUJUBA 2L;ROTULO;BOPP;GERAL;0,0355;14200;AGO;2026;14200;01/08/2026
MS;2701040002;MS2701040002;FILME TERMO ENCOLHIVEL 420 X 0,06;FILME;REFR/ENERG.;GERAL;23,5;70500;OUT;2026;70500;01/10/2026
PR;2701040004;PR2701040004;FILME TERMO ENCOLHIVEL 600 MM X 0,04 (PRÓPRIO);FILME;REFRI;GERAL;14,1;56400;JUL;2026;56400;01/07/2026
PR;2701040005;PR2701040005;FILME TERMO ENCOLHIVEL 660 MM X 0,04;FILME;ENERGÉTICO;GERAL;23,5;70500;AGO;2026;70500;01/08/2026
PA;11090086;PA11090086;TAMPA AMARELA LISA;TAMPA;PET;RAVIBRAS;0,04667;7840,56;JUL;2026;7840,56;01/07/2026
PA;11090001;PA11090001;TAMPA LARANJA REFRIKO;TAMPA;PET;RAVIBRAS;0,04667;31362,24;JUL;2026;31362,24;01/07/2026
PA;11090034;PA11090034;TAMPA LILAS LISA;TAMPA;PET;RAVIBRAS;0,04667;15681,12;JUL;2026;15681,12;01/07/2026
MS;2701030032;MS2701030032;TAMPA METALICA LISA;TAMPA;VIDRO NAC;GERAL;0,0495;24750;AGO;2026;24750;01/08/2026
MS;2701030036;MS2701030036;TAMPA METALICA TWISTOF;TAMPA;VIDRO NAC;GERAL;0,0495;24750;AGO;2026;24750;01/08/2026
PA;11090031;PA11090031;TAMPA VERMELHA LISA;TAMPA;PET;RAVIBRAS;0,04667;54883,92;JUL;2026;54883,92;01/07/2026
PR;2701040005;PR2701040005;FILME TERMO ENCOLHIVEL 660 MM X 0,04;FILME;ENERGÉTICO;GERAL;23,5;70500;OUT;2026;70500;01/10/2026
PR;2701040007;PR2701040007;FILME TERMO ENCOLHIVEL 860/0,06 MM;FILME;REFR/ENERG.;GERAL;23,575;47150;JUL;2026;47150;01/07/2026
PR;2701010149;PR2701010149;ROTULO REFRIKO TUBAÍNA 200 ML (PROPRIO);ROTULO;BOPP;TRIA INDUSTRIA ;0,008;5600;JUL;2026;5600;01/07/2026
PR;2801010078;PR2801010078;ROTULO REFRIKO TUBAÍNA 200 ML  IND;ROTULO;BOPP;TRIA INDUSTRIA;0,008;2400;JUL;2026;2400;01/07/2026
PR;2701010137;PR2701010137;ROTULO GUARANA REDUZIDO 200 ML (PROPRIO);ROTULO;BOPP;TRIA INDUSTRIA ;0,008;5600;JUL;2026;5600;01/07/2026
PR;2701010143;PR2701010143;ROTULO REFRIKO LARANJA DQI1% 200 ML (PROPRIO);ROTULO;BOPP;TRIA INDUSTRIA ;0,008;5600;JUL;2026;5600;01/07/2026
PR;2801010075;PR2801010075;ROTULO REFRIKO LARANJA DQI1% 200 ML IND;ROTULO;BOPP;TRIA INDUSTRIA;0,008;1600;JUL;2026;1600;01/07/2026
PR2;2701040007;PR22701040007;FILME TERMO ENCOLHIVEL 860/0,06 MM;FILME;REFR/ENERG.;GERAL;21;21000;JUL;2026;21000;01/07/2026
PR;2701020059;PR2701020059;PREFORMA 41G CRISTAL;PREFORMA;REFRIKO 2L;GERAL;0,5212;47033,088;JUL;2026;47033,088;01/07/2026
PR;2801020035;PR2801020035;PREFORMA PET 200 ML CRISTAL 12 g IND;PREFORMA;REFRIKO 200ML;ENGEPACK;0,197948;21815,45318;JUL;2026;21815,45318;01/07/2026
PR;2801020053;PR2801020053;PREFORMA PET 200 ML VERDE 12 g IND;PREFORMA;REFRIKO 200ML;ENGEPACK;0,197948;109077,2659;JUL;2026;109077,2659;01/07/2026
PR;2701040007;PR2701040007;FILME TERMO ENCOLHIVEL 860/0,06 MM;FILME;REFR/ENERG.;GERAL;23,575;70725;AGO;2026;70725;01/08/2026
PR;2701040007;PR2701040007;FILME TERMO ENCOLHIVEL 860/0,06 MM;FILME;REFR/ENERG.;GERAL;23,575;47150;OUT;2026;47150;01/10/2026
PR2;2701040007;PR22701040007;FILME TERMO ENCOLHIVEL 860/0,06 MM;FILME;REFR/ENERG.;GERAL;21;69300;OUT;2026;69300;01/10/2026
PR;2701040006;PR2701040006;FILME TERMO ENCOLHIVEL 860/5 MM;FILME;JUJ/TERN;GERAL;23,575;70725;AGO;2026;70725;01/08/2026
MS;2701040003;MS2701040003;FILME TERMO ENCOLHÍVEL DE 560X006;FILME;DIVERSOS;PATENA;23,5;94000;JUL;2026;94000;01/07/2026
SP;2801040018;SP2801040018;FILME TERMOENCOLHIVEL LISO 390X0,05MM IND                                       ;FILME;ÁGUA 500;GERAL;23,575;70725;JUL;2026;70725;01/07/2026
SP;2801040018;SP2801040018;FILME TERMOENCOLHIVEL LISO 390X0,05MM IND                                       ;FILME;ÁGUA 500;GERAL;23,575;70725;AGO;2026;70725;01/08/2026
SP;2801040018;SP2801040018;FILME TERMOENCOLHIVEL LISO 390X0,05MM IND                                       ;FILME;ÁGUA 500;GERAL;23,575;94300;OUT;2026;94300;01/10/2026
MS;2701150006;MS2701150006;VASILHAME AMBAR 300ML - LITRINHO;VASILHAME;NORMAL;GERAL;0,74;225640,8;JUL;2026;225640,8;01/07/2026
MS;2701150006;MS2701150006;VASILHAME AMBAR 300ML - LITRINHO;VASILHAME;NORMAL;GERAL;0,74;75213,6;AGO;2026;75213,6;01/08/2026
MS;2701150001;MS2701150001;VASILHAME GINGUALA 970ML;VASILHAME;NORMAL;VIDROPORTO;1,57;198950,4;JUL;2026;198950,4;01/07/2026
MS;2701150001;MS2701150001;VASILHAME GINGUALA 970ML;VASILHAME;NORMAL;GERAL;1,57;66316,8;AGO;2026;66316,8;01/08/2026
MS;2701010142;MS2701010142;ROTULO GUARANA 2 LT ZERO;ROTULO;BOPP;DEVLUÇÃO CACELADO;0,0355;6319;AGO;2026;6319;01/08/2026
PA;10100012;PA10100012;BENZOATO DE SODIO;ACID.E CONSERV.;REF/ENER/NOCH/TON;GERAL;10,352;10352;SET;2026;10352;01/09/2026
PA;10100012;PA10100012;BENZOATO DE SODIO;ACID.E CONSERV.;REF/ENER/NOCH/TON;GERAL;10,352;10352;OUT;2026;10352;01/10/2026
MS;2701200002;MS2701200002;LUPULO LSKE;CERVEJARIA;LUPULO;GERAL;1017,47;15262,05;AGO;2026;15262,05;01/08/2026
PR2;2701200002;PR22701200002;LUPULO LSKE;CERVEJARIA;LUPULO;GERAL;1017,47;29506,63;AGO;2026;29506,63;01/08/2026
MS;2701200002;MS2701200002;LUPULO LSKE;CERVEJARIA;LUPULO;GERAL;1017,47;29506,63;SET;2026;29506,63;01/09/2026
PR2;2701200003;PR22701200003;LUPULO NUGGET;CERVEJARIA;LUPULO IMP;GERAL;37,63;225780;NOV;2026;225780;01/11/2026
MS;2701190001;MS2701190001;MALTE PILSEN BAG 1000 - BARLEY;CERVEJARIA;MALTE;COOPERATIVA;3,29;332290;JUL;2026;332290;01/07/2026
PR2;2701190001;PR22701190001;MALTE PILSEN BAG 1000 - BARLEY;CERVEJARIA;MALTE;GERAL;3,56;1065579,2;JUL;2026;1065579,2;01/07/2026
MS;2701070003;MS2701070003;NEOTAME;EDULCORANTE;XAROPARIA;SAPORITI;194,3;2914,5;JUN;2026;2914,5;01/06/2026
PA;10100006;PA10100006;CITRATO DE SODIO;ACID.E CONSERV.;ENERG/DELIRIO;KONKRETA;10,37;2074;AGO;2026;2074;01/08/2026
PR;2701070003;PR2701070003;NEOTAME;EDULCORANTE;XAROPARIA;GERAL;194,3;1943;AGO;2026;1943;01/08/2026
PR;2801130002;PR2801130002;POLPA DE AÇAI DESIDRATA SOL. IND;AROMA;ENERGÉTICO;GERAL;51,4;5140;SET;2026;5140;01/09/2026
PR;2801120002;PR2801120002;PREMIX ENERG EMULVIT 8942 IND;CONCENT./KITs;C.ENERGETICO;GERAL;18,05;54150;JUL;2026;54150;01/07/2026
MS;2701120001;MS2701120001;PREMIX ENERG EMULVIT 8942;CONCENT./KITs;C.ENERGETICO;GERAL;18,05;18050;AGO;2026;18050;01/08/2026
MS;2701120001;MS2701120001;PREMIX ENERG EMULVIT 8942;CONCENT./KITs;C.ENERGETICO;GERAL;18,05;36100;OUT;2026;36100;01/10/2026
PR;2801120002;PR2801120002;PREMIX ENERG EMULVIT 8942 IND;CONCENT./KITs;C.ENERGETICO;GERAL;18,05;36100;AGO;2026;36100;01/08/2026
PA;10090017;PA10090017;EMULSAO LARANJA REFRIKO 98;EMULSAO;XAROPARIA;SAPORITI;36;18000;AGO;2026;18000;01/08/2026
PR;2801120002;PR2801120002;PREMIX ENERG EMULVIT 8942 IND;CONCENT./KITs;C.ENERGETICO;GERAL;18,05;18050;OUT;2026;18050;01/10/2026
PR;2801120003;PR2801120003;PREMIX ENERG EMULVIT 8959 - BOMBADÃO SAPORITI -IND;CONCENT./KITs;C.ENERGETICO;SAPORITI;180;4500;JUL;2026;4500;01/07/2026
PR2;2701050023;PR22701050023;PREP ACIDO COLA ;CONCENT./KITs;KIT COLA;SAPORITI;25;3750;JUL;2026;3750;01/07/2026
PR2;2701050023;PR22701050023;PREP ACIDO COLA ;CONCENT./KITs;KIT COLA;CANCELADO;25;0;AGO;2026;0;01/08/2026
MS;2701070002;MS2701070002;SACARINA SÓDICA;EDULCORANTE;XAROPARIA;QUANTIQ;29,65;2965;JUL;2026;2965;01/07/2026
PR;2701070002;PR2701070002;SACARINA SÓDICA;EDULCORANTE;XAROPARIA;QUANTIQ DISTRIBUIDORA;29,65;2965;JUL;2026;2965;01/07/2026
PA;11070041;PA11070041;PREFORMA PET  200 ML CRISTAL 12 G;PREFORMA;PET 200 PA;CRISTALPET;0,159;33485,4;AGO;2026;33485,4;01/08/2026
PA;11070048;PA11070048;PREFORMA PET  200 ML VERDE 12 G;PREFORMA;PET 200 PA;CRISTALPET;0,159;26044,2;AGO;2026;26044,2;01/08/2026
SP;2801020042;SP2801020042;PREFORMA 15G CRISTAL;PREFORMA;PET 500 PA;GERAL;0,22133;227052,7085;AGO;2026;227052,7085;01/08/2026
PA;11070046;PA11070046;PREFORMA 18 ou 20,6G CRISTAL;PREFORMA;PET 500 PA;CRISTALPET;0,236;130362,624;AGO;2026;130362,624;01/08/2026
PA;11070047;PA11070047;PREFORMA 18 ou 20,6G VERDE;PREFORMA;PET 500 PA;CRISTALPET;0,236;37246,464;AGO;2026;37246,464;01/08/2026
PR;2701020055;PR2701020055;PREFORMA 18G CRISTAL;PREFORMA;FURIOSO 250ML;ENGEPACK;0,25664;96233,84064;AGO;2026;96233,84064;01/08/2026
PR;2801020046;PR2801020046;PREFORMA 18G CRISTAL 500 ML IND;PREFORMA;REFRIKO 500ML;7007;0,25664;10692,64896;AGO;2026;10692,64896;01/08/2026
SP;2801020041;SP2801020041;PREFORMA 18G CRISTAL 500 ML;PREFORMA;PET 500 PA;GERAL;0,25664;248086,7021;AGO;2026;248086,7021;01/08/2026
SP;2801020032;SP2801020032;PREFORMA 31,7G CRISTAL;PREFORMA;ÁGUA 1,5L;GERAL;0,41577;10417,53312;AGO;2026;10417,53312;01/08/2026
PR;2701020059;PR2701020059;PREFORMA 41G CRISTAL;PREFORMA;REFRIKO 2L;ENGEPACK;0,5212;112879,4112;AGO;2026;112879,4112;01/08/2026
PA;11070012;PA11070012;PREFORMA 46,0G CRISTAL OU 45,7 G;PREFORMA;PET 2L PA;CRISTALPET;0,49;155514,24;AGO;2026;155514,24;01/08/2026
PA;11070013;PA11070013;PREFORMA 46,0G VERDE OU 45,7 G;PREFORMA;PET 2L PA;BRASPET;0,49;57294,72;AGO;2026;57294,72;01/08/2026
PA;11070032;PA11070032;PREFORMA 48GR CRISTAL OU 50,7 G;PREFORMA;PET 2,5L PA;AMCOR;0,498;120476,16;AGO;2026;120476,16;01/08/2026
PA;11070033;PA11070033;PREFORMA 48GR VERDE OU 50,7 G;PREFORMA;PET 2,5L PA;AMCOR;0,498;111552;AGO;2026;111552;01/08/2026
PR;2701020075;PR2701020075;PREFORMA PET 46,7GR CRISTAL ;PREFORMA;FURIOSO 2L;ENGEPACK;0,687488;352433,8483;AGO;2026;352433,8483;01/08/2026
PR2;2701070002;PR22701070002;SACARINA SÓDICA;EDULCORANTE;XAROPARIA;QUANTIQ;29,65;2965;JUL;2026;2965;01/07/2026
PA;10100002;PA10100002;SORBATO DE POTASSIO 25KG;ACID.E CONSERV.;REF/ENER/ROM/DEL;KONKRETA;18,55;3710;AGO;2026;3710;01/08/2026
PA;10090293;PA10090293;SUCO CONCENTRADO DE MACA;SUCO;XAROPARIA;INTERSUCOS;11,5;16100;AGO;2026;16100;01/08/2026
PR;2701070002;PR2701070002;SACARINA SÓDICA;EDULCORANTE;XAROPARIA;GERAL;29,65;2965;SET;2026;2965;01/09/2026
PR2;2701070002;PR22701070002;SACARINA SÓDICA;EDULCORANTE;XAROPARIA;GERAL;29,65;2965;SET;2026;2965;01/09/2026
MS;2701170004;MS2701170004;SAQUE THIKARA;AROMA;ENERGÉTICO;SAKERIA&DESTILADOS;4,95775;4957,75;JUL;2026;4957,75;01/07/2026
PA;10090090;PA10090090;SUCO CONCENTRADO LARANJA;SUCO;XAROPARIA;INTERSUCOS;10,5;3675;AGO;2026;3675;01/08/2026
MS;2701040015;MS2701040015;SHRINK LISO - 380X0,06 ;FILME;VIDRO;GERAL;21;63000;AGO;2026;63000;01/08/2026
PR2;2701040032;PR22701040032;SHRINK MOEMA 269ML - 660X60X3 ;FILME;MOEMA;GERAL;14,5;29000;AGO;2026;29000;01/08/2026
MS;2701040011;MS2701040011;SHRINK MOEMA 350ML - 390X60X3;FILME;MOEMA;GERAL;31,51;157550;OUT;2026;157550;01/10/2026
PA;10090094;PA10090094;SUCO CONCENTRADO UVA;SUCO;XAROPARIA;INTERSUCOS;10,5;1050;AGO;2026;1050;01/08/2026
PA;11090086;PA11090086;TAMPA AMARELA LISA;TAMPA;PET;RAVIBRAS;0,04667;15681,12;AGO;2026;15681,12;01/08/2026
PR;2701030037;PR2701030037;TAMPA AMARELA LISA;TAMPA;PET;GERAL;0,04445;80650,08;SET;2026;80650,08;01/09/2026
PR2;2701030037;PR22701030037;TAMPA AMARELA LISA;TAMPA;PET;GERAL;0,04445;134416,8;SET;2026;134416,8;01/09/2026
PA;11090001;PA11090001;TAMPA LARANJA REFRIKO;TAMPA;PET;RAVIBRAS;0,04667;7840,56;AGO;2026;7840,56;01/08/2026
PR2;2701030043;PR22701030043;TAMPA LARANJA REFRIKO;TAMPA;PET;GERAL;0,04445;67208,4;SET;2026;67208,4;01/09/2026
PA;11090034;PA11090034;TAMPA LILAS LISA;TAMPA;PET;RAVIBRAS;0,04667;7840,56;AGO;2026;7840,56;01/08/2026
PR2;2701030044;PR22701030044;TAMPA LILAS LISA;TAMPA;PET;GERAL;0,04445;13441,68;SET;2026;13441,68;01/09/2026
SP;2801030014;SP2801030014;TAMPA PLASTICA AZUL OMNI IND                                                         ;TAMPA;PET;GERAL;0,043333;58967,5464;SET;2026;58967,5464;01/09/2026
SP;2801030017;SP2801030017;TAMPA PLASTICA PRETA OMNI 120 IND COM VEDANTE;TAMPA;PET;GERAL;0,043333;98279,244;SET;2026;98279,244;01/09/2026
PR;2701030049;PR2701030049;TAMPA VERDE REFRIKO;TAMPA;PET;GERAL;0,04445;13441,68;SET;2026;13441,68;01/09/2026
PR2;2701030049;PR22701030049;TAMPA VERDE REFRIKO;TAMPA;PET;GERAL;0,04445;141137,64;SET;2026;141137,64;01/09/2026
PA;11090031;PA11090031;TAMPA VERMELHA LISA;TAMPA;PET;RAVIBRAS;0,04667;47043,36;AGO;2026;47043,36;01/08/2026
PR2;2701040031;PR22701040031;SHRINK MOEMA 350ML - 790X0,06;FILME;MOEMA;GERAL;16,675;233450;JUL;2026;233450;01/07/2026
PR2;2701040036;PR22701040036;SHRINK MOEMA 350ML - 760X60X3;FILME;MOEMA;GERAL;31,2;436800;SET;2026;436800;01/09/2026
PR2;2701210002;PR22701210002;SILICA HP 9000;CERVEJARIA;OUTROS;W. R. GRACE;36,01;64818;JUL;2026;64818;01/07/2026
MS;2701130009;MS2701130009;SUCO CONCENTRADO DE MACA;SUCO;XAROPARIA;INTERSUCOS;12;3000;JUL;2026;3000;01/07/2026
PR;2701130009;PR2701130009;SUCO CONCENTRADO DE MACA;SUCO;XAROPARIA;INTERSUCOS;12;12000;JUL;2026;12000;01/07/2026
MS;2701130009;MS2701130009;SUCO CONCENTRADO DE MACA;SUCO;XAROPARIA;GERAL;12;1200;SET;2026;1200;01/09/2026
PR;2701130009;PR2701130009;SUCO CONCENTRADO DE MACA;SUCO;XAROPARIA;GERAL;12;12000;SET;2026;12000;01/09/2026
PR2;2701130009;PR22701130009;SUCO CONCENTRADO DE MACA;SUCO;XAROPARIA;GERAL;12;6000;SET;2026;6000;01/09/2026
MS;2701130001;MS2701130001;SUCO CONCENTRADO LARANJA;SUCO;XAROPARIA;INTERSUCOS;12;600;JUL;2026;600;01/07/2026
PA;10010001;PA10010001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;CERTANO;2,27792;683376;SET;2026;683376;01/09/2026
PA;10020012;PA10020012;AROMA DE GUARANA 31835 ADM;AROMA;REFRIGERANTE;YERBALATINA;120,2;30050;SET;2026;30050;01/09/2026
PA;10020001;PA10020001;AROMA DE LARANJA IDENTICO AO NATURAL;AROMA;REFRIGERANTE;DUAS RODAS;77,66;3106,4;SET;2026;3106,4;01/09/2026
PA;10020003;PA10020003;AROMA FRUTAS TROPICAIS;AROMA;ENERGÉTICO;MONARCH;137,5;13750;SET;2026;13750;01/09/2026
PA;10020010;PA10020010;AROMA IDENTICO AO NATURAL MELANCIA;AROMA;ENERGÉTICO;DUAS RODAS;36,8;3680;SET;2026;3680;01/09/2026
PA;10020004;PA10020004;AROMA IDENTICO AO NATURAL MORANGO;AROMA;ENERGÉTICO;DUAS RODAS;72,77;4366,2;SET;2026;4366,2;01/09/2026
PA;10020013;PA10020013;AROMA IDENTICO AO NATURAL DE PESSEGO;AROMA;ENERGÉTICO;SAPORATI;72,77;1455,4;SET;2026;1455,4;01/09/2026
PA;10020014;PA10020014;AROMA ID. AO NATURAL DE UVA VERDE SAPORITI;AROMA;ENERGÉTICO;SAPORATI;72,77;2183,1;SET;2026;2183,1;01/09/2026
PA;10020006;PA10020006;AROMA MAÇA VERDE COD;AROMA;ENERGÉTICO;DUAS RODAS;47,96;2445,96;SET;2026;2445,96;01/09/2026
PA;10020007;PA10020007;AROMA MELAO ;AROMA;ENERGÉTICO;DUAS RODAS;57,68;5768;SET;2026;5768;01/09/2026
PA;10020011;PA10020011;AROMA NATURAL MOUTHFEEL FASV259 ADM;AROMA;REFRIGERANTE;ADM;157,52;15752;SET;2026;15752;01/09/2026
PR;2701130001;PR2701130001;SUCO CONCENTRADO LARANJA;SUCO;XAROPARIA;INTERSUCOS;12;3000;JUL;2026;3000;01/07/2026
PR;2701130001;PR2701130001;SUCO CONCENTRADO LARANJA;SUCO;XAROPARIA;GERAL;12;2400;SET;2026;2400;01/09/2026
PA;10020009;PA10020009;AROMA UVA REFRIKO 84;AROMA;REFRIGERANTE;SAPORATI;23,5;18800;SET;2026;18800;01/09/2026
PR2;2701130001;PR22701130001;SUCO CONCENTRADO LARANJA;SUCO;XAROPARIA;GERAL;12;1800;SET;2026;1800;01/09/2026
PR;2701130002;PR2701130002;SUCO CONCENTRADO LIMÃO;SUCO;XAROPARIA;GERAL;16,5;1650;SET;2026;1650;01/09/2026
PA;10100012;PA10100012;BENZOATO DE SODIO;ACID.E CONSERV.;REF/ENER/NOCH/TON;GERAL;10,352;10352;SET;2026;10352;01/09/2026
MS;2701070001;MS2701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;KONKRETA;84,3;6322,5;JUL;2026;6322,5;01/07/2026
PR;2701070001;PR2701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;KONKRETA;88;13200;JUL;2026;13200;01/07/2026
PR2;2701070001;PR22701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;KONKRETA;88;4400;JUL;2026;4400;01/07/2026
PA;10090274;PA10090274;CONCENTRADO BEBIDAS ENERGETICA;AROMA;KIT ENERGÉTICO;WILD;164,7247563;329449,5125;OUT;2026;329449,5125;01/10/2026
MS;2701070001;MS2701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;GERAL;84,3;4215;AGO;2026;4215;01/08/2026
MS;2701070001;MS2701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;GERAL;84,3;12645;SET;2026;12645;01/09/2026
PA;10090295;PA10090295;CONCENTRADO COLA IAB 7729 (NOVO);CONCENT./KITs;KIT COLA;INTERAMERICA;22,39;51497;SET;2026;51497;01/09/2026
MS;2701010052;MS2701010052;CONTRA ROTULO BAMBOA 330ML (ARTE NOVA);ROTULO;ADESIVO;GERAL;0,05611;16833;OUT;2026;16833;01/10/2026
PA;10090292;PA10090292;CORANTE AMARANTO;CORANTE;REFRIGERANTE;SAPORITI;67,99;4079,4;SET;2026;4079,4;01/09/2026
PR;2701070001;PR2701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;GERAL;88;8800;AGO;2026;8800;01/08/2026
PR;2701070001;PR2701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;GERAL;88;22000;SET;2026;22000;01/09/2026
PA;10090056;PA10090056;CORANTE AMARELO SUNSET;CORANTE;XAROPARIA;SAPORITI;41,84;627,6;SET;2026;627,6;01/09/2026
PA;10090037;PA10090037;CORANTE AZUL BRILHANTE;CORANTE;ENERGÉTICO;SAPORITI;99,37;496,85;SET;2026;496,85;01/09/2026
MS;2701140029;MS2701140029;TAMPA - LATA 350/269/473ML - B64;TAMPA;LATA;CROWN;0,24;862617,6;MAR;2026;862617,6;01/03/2026
PA;10090294;PA10090294;CORANTE CARAMELO CLASE IV DPC;CORANTE;REFRIGERANTE;SAPORITI;4,8;2400;SET;2026;2400;01/09/2026
PA;10090145;PA10090145;CORANTE PONCEAU ;CORANTE;ENERGÉTICO;SAPORITI;67;335;SET;2026;335;01/09/2026
PA;10090036;PA10090036;CORANTE TARTRAZINA;CORANTE;ENERGÉTICO;SAPORITI;52,6;263;SET;2026;263;01/09/2026
MS;2701140029;MS2701140029;TAMPA - LATA 350/269/473ML - B64;TAMPA;LATA;CROWN;0,24;1725235,2;JUL;2026;1725235,2;01/07/2026
PA;10090291;PA10090291;EXTRATO DE GUARANA 200% DUAS RODAS;AROMA;REFRIGERANTE;DUAS RODAS;47,87;9574;SET;2026;9574;01/09/2026
MS;2701140029;MS2701140029;TAMPA - LATA 350/269/473ML - B64;TAMPA;LATA;CROWN;0,24;862617,6;AGO;2026;862617,6;01/08/2026
PA;12030001;PA12030001;FILME STRETCH POLIETILENO 500 X 0025;FILME;STRETCH;E.P.A;9,8;19600;SET;2026;19600;01/09/2026
MS;2701140029;MS2701140029;TAMPA - LATA 350/269/473ML - B64;TAMPA;LATA;CROWN;0,24;862617,6;OUT;2026;862617,6;01/10/2026
PR2;2701030027;PR22701030027;TAMPA - LATA METALICA 350/269/473ML - ISE;TAMPA;LATA;CROWN;0,24;2264371,2;JUL;2026;2264371,2;01/07/2026
PA;11040793;PA11040793;FILME TERMO - 480X0,06;FILME;REFRI;EPA;10,35;51750;SET;2026;51750;01/09/2026
PR2;2701030027;PR22701030027;TAMPA - LATA METALICA 350/269/473ML - ISE;TAMPA;LATA;GERAL;0,24;1132185,6;AGO;2026;1132185,6;01/08/2026
PR2;2701030027;PR22701030027;TAMPA - LATA METALICA 350/269/473ML - ISE;TAMPA;LATA;GERAL;0,24;1132185,6;SET;2026;1132185,6;01/09/2026
